material_code,location_code,date,quantity
CC-F01            ,02S ,23-04-2020,990
CC-F01            ,02S ,24-04-2020,1990
CC-F01            ,02S ,27-04-2020,2990
CC-F01            ,02S ,28-04-2020,3990
CC-F01            ,02S ,29-04-2020,4990
CC-F01            ,02S ,30-04-2020,5990
CC-F01            ,02S ,01-05-2020,1000
CC-F01            ,02S ,04-05-2020,2000
CC-F01            ,02S ,05-05-2020,2667
CC-F01            ,02S ,06-05-2020,3667
CC-F01            ,02S ,07-05-2020,4667
CC-F01            ,02S ,08-05-2020,1000
CC-F01            ,02S ,11-05-2020,2000
CC-F01            ,02W ,02-07-2019,0
CC-F01            ,02W ,03-07-2019,0
CC-F01            ,02W ,04-07-2019,0
CC-F01            ,02W ,05-07-2019,199
CC-F01            ,02W ,08-07-2019,949
CC-F01            ,02W ,09-07-2019,750
CC-F01            ,02W ,10-07-2019,750
CC-F01            ,02W ,11-07-2019,750
CC-F01            ,02W ,12-07-2019,1500
CC-F01            ,02W ,15-07-2019,2250
CC-F01            ,02W ,16-07-2019,3000
CC-F01            ,02W ,17-07-2019,3750
CC-F01            ,02W ,18-07-2019,750
CC-F01            ,02W ,19-07-2019,1500
CC-F01            ,02W ,22-07-2019,2250
CC-F01            ,02W ,23-07-2019,750
CC-F01            ,02W ,24-07-2019,1500
CC-F01            ,02W ,25-07-2019,2250
CC-F01            ,02W ,26-07-2019,3000
CC-F01            ,02W ,29-07-2019,3750
CC-F01            ,02W ,30-07-2019,4500
CC-F01            ,02W ,31-07-2019,5250
CC-F01            ,02W ,01-08-2019,750
CC-F01            ,02W ,02-08-2019,1300
CC-F01            ,02W ,05-08-2019,1300
CC-F01            ,02W ,06-08-2019,1300
CC-F01            ,02W ,07-08-2019,1300
CC-F01            ,02W ,08-08-2019,1300
CC-F01            ,02W ,09-08-2019,1300
CC-F01            ,02W ,12-08-2019,2050
CC-F01            ,02W ,13-08-2019,2800
CC-F01            ,02W ,14-08-2019,3550
CC-F01            ,02W ,15-08-2019,4300
CC-F01            ,02W ,16-08-2019,750
CC-F01            ,02W ,19-08-2019,1500
CC-F01            ,02W ,20-08-2019,2250
CC-F01            ,02W ,21-08-2019,3000
CC-F01            ,02W ,22-08-2019,750
CC-F01            ,02W ,23-08-2019,1500
CC-F01            ,02W ,26-08-2019,2250
CC-F01            ,02W ,27-08-2019,3000
CC-F01            ,02W ,28-08-2019,3750
CC-F01            ,02W ,29-08-2019,750
CC-F01            ,02W ,30-08-2019,1500
CC-F01            ,02W ,02-09-2019,2250
CC-F01            ,02W ,03-09-2019,3000
CC-F01            ,02W ,04-09-2019,750
CC-F01            ,02W ,05-09-2019,1500
CC-F01            ,02W ,06-09-2019,2250
CC-F01            ,02W ,09-09-2019,3000
CC-F01            ,02W ,10-09-2019,3750
CC-F01            ,02W ,11-09-2019,4500
CC-F01            ,02W ,12-09-2019,750
CC-F01            ,02W ,13-09-2019,1500
CC-F01            ,02W ,16-09-2019,2250
CC-F01            ,02W ,17-09-2019,3000
CC-F01            ,02W ,18-09-2019,750
CC-F01            ,02W ,19-09-2019,1500
CC-F01            ,02W ,20-09-2019,2250
CC-F01            ,02W ,23-09-2019,3000
CC-F01            ,02W ,24-09-2019,3750
CC-F01            ,02W ,25-09-2019,4500
CC-F01            ,02W ,26-09-2019,5250
CC-F01            ,02W ,27-09-2019,750
CC-F01            ,02W ,30-09-2019,1500
CC-F01            ,02W ,01-10-2019,2250
CC-F01            ,02W ,02-10-2019,3000
CC-F01            ,02W ,03-10-2019,3750
CC-F01            ,02W ,04-10-2019,4500
CC-F01            ,02W ,07-10-2019,750
CC-F01            ,02W ,08-10-2019,1500
CC-F01            ,02W ,09-10-2019,1667
CC-F01            ,02W ,10-10-2019,1667
CC-F01            ,02W ,11-10-2019,1667
CC-F01            ,02W ,14-10-2019,1667
CC-F01            ,02W ,15-10-2019,1667
CC-F01            ,02W ,16-10-2019,750
CC-F01            ,02W ,17-10-2019,1500
CC-F01            ,02W ,18-10-2019,2250
CC-F01            ,02W ,21-10-2019,3000
CC-F01            ,02W ,22-10-2019,3750
CC-F01            ,02W ,23-10-2019,4500
CC-F01            ,02W ,24-10-2019,5250
CC-F01            ,02W ,25-10-2019,6000
CC-F01            ,02W ,28-10-2019,1097
CC-F01            ,02W ,29-10-2019,1847
CC-F01            ,02W ,30-10-2019,2597
CC-F01            ,02W ,31-10-2019,3347
CC-F01            ,02W ,01-11-2019,750
CC-F01            ,02W ,04-11-2019,1500
CC-F01            ,02W ,05-11-2019,2250
CC-F01            ,02W ,06-11-2019,3000
CC-F01            ,02W ,07-11-2019,3750
CC-F01            ,02W ,08-11-2019,4500
CC-F01            ,02W ,11-11-2019,750
CC-F01            ,02W ,12-11-2019,1500
CC-F01            ,02W ,13-11-2019,2250
CC-F01            ,02W ,14-11-2019,3000
CC-F01            ,02W ,15-11-2019,3750
CC-F01            ,02W ,18-11-2019,4500
CC-F01            ,02W ,19-11-2019,5250
CC-F01            ,02W ,20-11-2019,1499
CC-F01            ,02W ,21-11-2019,2249
CC-F01            ,02W ,22-11-2019,2999
CC-F01            ,02W ,25-11-2019,3749
CC-F01            ,02W ,26-11-2019,4499
CC-F01            ,02W ,27-11-2019,5249
CC-F01            ,02W ,28-11-2019,2160
CC-F01            ,02W ,29-11-2019,2910
CC-F01            ,02W ,02-12-2019,3660
CC-F01            ,02W ,03-12-2019,4410
CC-F01            ,02W ,04-12-2019,5160
CC-F01            ,02W ,05-12-2019,750
CC-F01            ,02W ,06-12-2019,1500
CC-F01            ,02W ,09-12-2019,2250
CC-F01            ,02W ,10-12-2019,3000
CC-F01            ,02W ,11-12-2019,3750
CC-F01            ,02W ,12-12-2019,750
CC-F01            ,02W ,13-12-2019,1500
CC-F01            ,02W ,16-12-2019,2250
CC-F01            ,02W ,17-12-2019,3000
CC-F01            ,02W ,18-12-2019,750
CC-F01            ,02W ,19-12-2019,1500
CC-F01            ,02W ,20-12-2019,2250
CC-F01            ,02W ,23-12-2019,3000
CC-F01            ,02W ,24-12-2019,3750
CC-F01            ,02W ,25-12-2019,4500
CC-F01            ,02W ,26-12-2019,5250
CC-F01            ,02W ,27-12-2019,6000
CC-F01            ,02W ,30-12-2019,6750
CC-F01            ,02W ,31-12-2019,2368
CC-F01            ,02W ,02-01-2020,3118
CC-F01            ,02W ,03-01-2020,3868
CC-F01            ,02W ,06-01-2020,4618
CC-F01            ,02W ,07-01-2020,5368
CC-F01            ,02W ,08-01-2020,750
CC-F01            ,02W ,09-01-2020,1500
CC-F01            ,02W ,10-01-2020,2250
CC-F01            ,02W ,13-01-2020,3000
CC-F01            ,02W ,14-01-2020,3750
CC-F01            ,02W ,15-01-2020,4750
CC-F01            ,02W ,16-01-2020,5750
CC-F01            ,02W ,17-01-2020,3347
CC-F01            ,02W ,20-01-2020,4347
CC-F01            ,02W ,21-01-2020,5347
CC-F01            ,02W ,22-01-2020,1000
CC-F01            ,02W ,23-01-2020,2000
CC-F01            ,02W ,24-01-2020,3000
CC-F01            ,02W ,28-01-2020,4000
CC-F01            ,02W ,29-01-2020,5000
CC-F01            ,02W ,30-01-2020,1070
CC-F01            ,02W ,31-01-2020,2070
CC-F01            ,02W ,03-02-2020,3070
CC-F01            ,02W ,04-02-2020,4070
CC-F01            ,02W ,05-02-2020,5070
CC-F01            ,02W ,06-02-2020,2329
CC-F01            ,02W ,07-02-2020,3329
CC-F01            ,02W ,10-02-2020,1080
CC-F01            ,02W ,11-02-2020,2080
CC-F01            ,02W ,12-02-2020,3080
CC-F01            ,02W ,13-02-2020,1000
CC-F01            ,02W ,14-02-2020,2000
CC-F01            ,02W ,17-02-2020,3000
CC-F01            ,02W ,18-02-2020,3333
CC-F01            ,02W ,19-02-2020,3333
CC-F01            ,02W ,20-02-2020,3333
CC-F01            ,02W ,21-02-2020,3333
CC-F01            ,02W ,24-02-2020,4333
CC-F01            ,02W ,25-02-2020,5333
CC-F01            ,02W ,26-02-2020,6333
CC-F01            ,02W ,27-02-2020,2888
CC-F01            ,02W ,28-02-2020,1000
CC-F01            ,02W ,02-03-2020,2000
CC-F01            ,02W ,03-03-2020,1000
CC-F01            ,02W ,04-03-2020,2000
CC-F01            ,02W ,05-03-2020,2436
CC-F01            ,02W ,06-03-2020,2436
CC-F01            ,02W ,10-03-2020,3436
CC-F01            ,02W ,11-03-2020,4436
CC-F01            ,02W ,12-03-2020,5436
CC-F01            ,02W ,13-03-2020,6436
CC-F01            ,02W ,16-03-2020,7436
CC-F01            ,02W ,17-03-2020,3258
CC-F01            ,02W ,18-03-2020,4258
CC-F01            ,02W ,19-03-2020,4925
CC-F01            ,02W ,20-03-2020,4925
CC-F01            ,02W ,23-03-2020,336
CC-F01            ,02W ,24-03-2020,336
CC-F01            ,02W ,25-03-2020,336
CC-F01            ,02W ,26-03-2020,679
CC-F01            ,02W ,27-03-2020,1679
CC-F01            ,02W ,30-03-2020,2679
CC-F01            ,02W ,31-03-2020,3679
CC-F01            ,02W ,01-04-2020,4679
CC-F01            ,02W ,02-04-2020,1319
CC-F01            ,02W ,03-04-2020,2319
CC-F01            ,02W ,06-04-2020,3319
CC-F01            ,02W ,07-04-2020,4319
CC-F01            ,02W ,08-04-2020,5319
CC-F01            ,02W ,09-04-2020,1000
CC-F01            ,02W ,14-04-2020,2000
CC-F01            ,02W ,15-04-2020,3000
CC-F01            ,02W ,16-04-2020,4000
CC-F01            ,02W ,17-04-2020,5000
CC-F01            ,02W ,20-04-2020,1864
CC-F01            ,02W ,21-04-2020,1864
CC-F01            ,02W ,22-04-2020,1864
CC-F01            ,02W ,23-04-2020,1864
CC-F01            ,02W ,24-04-2020,2864
CC-F01            ,02W ,27-04-2020,3864
CC-F01            ,02W ,28-04-2020,1000
CC-F01            ,02W ,29-04-2020,2000
CC-F01            ,02W ,30-04-2020,3000
CC-F01            ,02W ,01-05-2020,4000
CC-F01            ,02W ,04-05-2020,1000
CC-F01            ,02W ,05-05-2020,1667
CC-F01            ,02W ,06-05-2020,2667
CC-F01            ,02W ,07-05-2020,3667
CC-F01            ,02W ,08-05-2020,4667
CC-F01            ,02W ,11-05-2020,5667
CC-F02            ,2,02-07-2019,0
CC-F02            ,2,03-07-2019,0
CC-F02            ,2,04-07-2019,19000
CC-F02            ,2,05-07-2019,17950
CC-F02            ,2,08-07-2019,40500
CC-F02            ,2,09-07-2019,38250
CC-F02            ,2,10-07-2019,36000
CC-F02            ,2,11-07-2019,33750
CC-F02            ,2,12-07-2019,31500
CC-F02            ,2,15-07-2019,29250
CC-F02            ,2,16-07-2019,27000
CC-F02            ,2,17-07-2019,24750
CC-F02            ,2,18-07-2019,22500
CC-F02            ,2,19-07-2019,20250
CC-F02            ,2,22-07-2019,18000
CC-F02            ,2,23-07-2019,15750
CC-F02            ,2,24-07-2019,13500
CC-F02            ,2,25-07-2019,11250
CC-F02            ,2,26-07-2019,9000
CC-F02            ,2,29-07-2019,6750
CC-F02            ,2,30-07-2019,4500
CC-F02            ,2,31-07-2019,2250
CC-F02            ,2,01-08-2019,0
CC-F02            ,2,02-08-2019,0
CC-F02            ,2,05-08-2019,0
CC-F02            ,2,06-08-2019,0
CC-F02            ,2,07-08-2019,0
CC-F02            ,2,08-08-2019,0
CC-F02            ,2,09-08-2019,0
CC-F02            ,2,12-08-2019,0
CC-F02            ,2,13-08-2019,19000
CC-F02            ,2,14-08-2019,16750
CC-F02            ,2,15-08-2019,33500
CC-F02            ,2,16-08-2019,31250
CC-F02            ,2,19-08-2019,29000
CC-F02            ,2,20-08-2019,26750
CC-F02            ,2,21-08-2019,24500
CC-F02            ,2,22-08-2019,22250
CC-F02            ,2,23-08-2019,20000
CC-F02            ,2,26-08-2019,17750
CC-F02            ,2,27-08-2019,20977
CC-F02            ,2,28-08-2019,32250
CC-F02            ,2,29-08-2019,30000
CC-F02            ,2,30-08-2019,27750
CC-F02            ,2,02-09-2019,25500
CC-F02            ,2,03-09-2019,23250
CC-F02            ,2,04-09-2019,21000
CC-F02            ,2,05-09-2019,18750
CC-F02            ,2,06-09-2019,16500
CC-F02            ,2,09-09-2019,14250
CC-F02            ,2,10-09-2019,12000
CC-F02            ,2,11-09-2019,22674
CC-F02            ,2,12-09-2019,26500
CC-F02            ,2,13-09-2019,24250
CC-F02            ,2,16-09-2019,22000
CC-F02            ,2,17-09-2019,19750
CC-F02            ,2,18-09-2019,17500
CC-F02            ,2,19-09-2019,15250
CC-F02            ,2,20-09-2019,13000
CC-F02            ,2,23-09-2019,10750
CC-F02            ,2,24-09-2019,8500
CC-F02            ,2,25-09-2019,6250
CC-F02            ,2,26-09-2019,4000
CC-F02            ,2,27-09-2019,20750
CC-F02            ,2,30-09-2019,18500
CC-F02            ,2,01-10-2019,16250
CC-F02            ,2,02-10-2019,14000
CC-F02            ,2,03-10-2019,11750
CC-F02            ,2,04-10-2019,9500
CC-F02            ,2,07-10-2019,7250
CC-F02            ,2,08-10-2019,5000
CC-F02            ,2,09-10-2019,2750
CC-F02            ,2,10-10-2019,500
CC-F02            ,2,11-10-2019,2
CC-F02            ,2,14-10-2019,2
CC-F02            ,2,15-10-2019,2
CC-F02            ,2,16-10-2019,2
CC-F02            ,2,17-10-2019,20002
CC-F02            ,2,18-10-2019,17752
CC-F02            ,2,21-10-2019,30583
CC-F02            ,2,22-10-2019,39252
CC-F02            ,2,23-10-2019,37002
CC-F02            ,2,24-10-2019,34752
CC-F02            ,2,25-10-2019,32502
CC-F02            ,2,28-10-2019,30252
CC-F02            ,2,29-10-2019,28002
CC-F02            ,2,30-10-2019,25752
CC-F02            ,2,31-10-2019,23502
CC-F02            ,2,01-11-2019,21252
CC-F02            ,2,04-11-2019,19002
CC-F02            ,2,05-11-2019,16752
CC-F02            ,2,06-11-2019,14502
CC-F02            ,2,07-11-2019,12252
CC-F02            ,2,08-11-2019,10002
CC-F02            ,2,11-11-2019,7752
CC-F02            ,2,12-11-2019,5502
CC-F02            ,2,13-11-2019,3252
CC-F02            ,2,14-11-2019,1002
CC-F02            ,2,15-11-2019,3
CC-F02            ,2,18-11-2019,3
CC-F02            ,2,19-11-2019,3
CC-F02            ,2,20-11-2019,21489
CC-F02            ,2,21-11-2019,19239
CC-F02            ,2,22-11-2019,16989
CC-F02            ,2,25-11-2019,14739
CC-F02            ,2,26-11-2019,12489
CC-F02            ,2,27-11-2019,10239
CC-F02            ,2,28-11-2019,10780
CC-F02            ,2,29-11-2019,27336
CC-F02            ,2,02-12-2019,25086
CC-F02            ,2,03-12-2019,22836
CC-F02            ,2,04-12-2019,20586
CC-F02            ,2,05-12-2019,18336
CC-F02            ,2,06-12-2019,16086
CC-F02            ,2,09-12-2019,13836
CC-F02            ,2,10-12-2019,11586
CC-F02            ,2,11-12-2019,9336
CC-F02            ,2,12-12-2019,7086
CC-F02            ,2,13-12-2019,11078
CC-F02            ,2,16-12-2019,23586
CC-F02            ,2,17-12-2019,21336
CC-F02            ,2,18-12-2019,19086
CC-F02            ,2,19-12-2019,16836
CC-F02            ,2,20-12-2019,14586
CC-F02            ,2,23-12-2019,12336
CC-F02            ,2,24-12-2019,10086
CC-F02            ,2,25-12-2019,7836
CC-F02            ,2,26-12-2019,5586
CC-F02            ,2,27-12-2019,17083
CC-F02            ,2,30-12-2019,22086
CC-F02            ,2,31-12-2019,19836
CC-F02            ,2,02-01-2020,17586
CC-F02            ,2,03-01-2020,15336
CC-F02            ,2,06-01-2020,13086
CC-F02            ,2,07-01-2020,10836
CC-F02            ,2,08-01-2020,8586
CC-F02            ,2,09-01-2020,6336
CC-F02            ,2,10-01-2020,25086
CC-F02            ,2,13-01-2020,22836
CC-F02            ,2,14-01-2020,20586
CC-F02            ,2,15-01-2020,17586
CC-F02            ,2,16-01-2020,14586
CC-F02            ,2,17-01-2020,11586
CC-F02            ,2,20-01-2020,8586
CC-F02            ,2,21-01-2020,5586
CC-F02            ,2,22-01-2020,2586
CC-F02            ,2,23-01-2020,3
CC-F02            ,2,24-01-2020,3
CC-F02            ,2,28-01-2020,4704
CC-F02            ,2,29-01-2020,19003
CC-F02            ,2,30-01-2020,16003
CC-F02            ,2,31-01-2020,13003
CC-F02            ,2,03-02-2020,10003
CC-F02            ,2,04-02-2020,7003
CC-F02            ,2,05-02-2020,4003
CC-F02            ,2,06-02-2020,1003
CC-F02            ,2,07-02-2020,1
CC-F02            ,2,10-02-2020,1
CC-F02            ,2,11-02-2020,1
CC-F02            ,2,12-02-2020,1
CC-F02            ,2,13-02-2020,8662
CC-F02            ,2,14-02-2020,19137
CC-F02            ,2,17-02-2020,16137
CC-F02            ,2,18-02-2020,13137
CC-F02            ,2,19-02-2020,10137
CC-F02            ,2,20-02-2020,7137
CC-F02            ,2,21-02-2020,4137
CC-F02            ,2,24-02-2020,22619
CC-F02            ,2,25-02-2020,21137
CC-F02            ,2,26-02-2020,18137
CC-F02            ,2,27-02-2020,15137
CC-F02            ,2,28-02-2020,12137
CC-F02            ,2,02-03-2020,9137
CC-F02            ,2,03-03-2020,6137
CC-F02            ,2,04-03-2020,3137
CC-F02            ,2,05-03-2020,23137
CC-F02            ,2,06-03-2020,20137
CC-F02            ,2,10-03-2020,17137
CC-F02            ,2,11-03-2020,14137
CC-F02            ,2,12-03-2020,11137
CC-F02            ,2,13-03-2020,8137
CC-F02            ,2,16-03-2020,5137
CC-F02            ,2,17-03-2020,2137
CC-F02            ,2,18-03-2020,1
CC-F02            ,2,19-03-2020,1
CC-F02            ,2,20-03-2020,1
CC-F02            ,2,23-03-2020,1
CC-F02            ,2,24-03-2020,1
CC-F02            ,2,25-03-2020,1
CC-F02            ,2,26-03-2020,1425
CC-F02            ,2,27-03-2020,26442
CC-F02            ,2,30-03-2020,23442
CC-F02            ,2,31-03-2020,20442
CC-F02            ,2,01-04-2020,17442
CC-F02            ,2,02-04-2020,14442
CC-F02            ,2,03-04-2020,11442
CC-F02            ,2,06-04-2020,8442
CC-F02            ,2,07-04-2020,5442
CC-F02            ,2,08-04-2020,2442
CC-F02            ,2,09-04-2020,3
CC-F02            ,2,14-04-2020,911
CC-F02            ,2,15-04-2020,22094
CC-F02            ,2,16-04-2020,19094
CC-F02            ,2,17-04-2020,16094
CC-F02            ,2,20-04-2020,13094
CC-F02            ,2,21-04-2020,10094
CC-F02            ,2,22-04-2020,7094
CC-F02            ,2,23-04-2020,4094
CC-F02            ,2,24-04-2020,1094
CC-F02            ,2,27-04-2020,2
CC-F02            ,2,28-04-2020,4860
CC-F02            ,2,29-04-2020,20002
CC-F02            ,2,30-04-2020,17002
CC-F02            ,2,01-05-2020,14002
CC-F02            ,2,04-05-2020,11002
CC-F02            ,2,05-05-2020,8002
CC-F02            ,2,06-05-2020,12230
CC-F02            ,2,07-05-2020,25002
CC-F02            ,2,08-05-2020,22002
CC-F02            ,2,11-05-2020,19002
CC-F02            ,02N ,02-07-2019,0
CC-F02            ,02N ,03-07-2019,0
CC-F02            ,02N ,04-07-2019,0
CC-F02            ,02N ,05-07-2019,750
CC-F02            ,02N ,08-07-2019,1500
CC-F02            ,02N ,09-07-2019,750
CC-F02            ,02N ,10-07-2019,750
CC-F02            ,02N ,11-07-2019,750
CC-F02            ,02N ,12-07-2019,750
CC-F02            ,02N ,15-07-2019,750
CC-F02            ,02N ,16-07-2019,1500
CC-F02            ,02N ,17-07-2019,2250
CC-F02            ,02N ,18-07-2019,750
CC-F02            ,02N ,19-07-2019,1500
CC-F02            ,02N ,22-07-2019,2250
CC-F02            ,02N ,23-07-2019,750
CC-F02            ,02N ,24-07-2019,1500
CC-F02            ,02N ,25-07-2019,2250
CC-F02            ,02N ,26-07-2019,3000
CC-F02            ,02N ,29-07-2019,750
CC-F02            ,02N ,30-07-2019,1500
CC-F02            ,02N ,31-07-2019,2250
CC-F02            ,02N ,01-08-2019,3000
CC-F02            ,02N ,02-08-2019,0
CC-F02            ,02N ,05-08-2019,0
CC-F02            ,02N ,06-08-2019,0
CC-F02            ,02N ,07-08-2019,0
CC-F02            ,02N ,08-08-2019,0
CC-F02            ,02N ,09-08-2019,0
CC-F02            ,02N ,12-08-2019,0
CC-F02            ,02N ,13-08-2019,0
